        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-09 15:23:45 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.1   ,                         6.3   ,              16   , 0.7180   ,               41.6   ,                  2555   ,
2021-03-09 15:23:46 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.1   ,                         6.3   ,              16   , 0.7180   ,               40.1   ,                  2554   ,
2021-03-09 15:23:47 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1198   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.2   ,                         6.4   ,              16   , 0.7180   ,               38.6   ,                  2554   ,
2021-03-09 15:23:48 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               37.5   ,                  2554   ,
2021-03-09 15:23:49 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1198   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               36.9   ,                  2558   ,
2021-03-09 15:23:50 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.3   ,                  2558   ,
2021-03-09 15:23:51 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               44.5   ,                  2560   ,
2021-03-09 15:23:52 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1199   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               42.9   ,                  2557   ,
2021-03-09 15:23:53 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1198   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               41.4   ,                  2558   ,
2021-03-09 15:23:54 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1202   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               40.0   ,                  2557   ,
2021-03-09 15:23:55 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1198   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               38.6   ,                  2550   ,
2021-03-09 15:23:56 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               37.3   ,                  2550   ,
2021-03-09 15:23:57 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1203   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.9   ,                  2550   ,
2021-03-09 15:23:58 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1195   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               36.9   ,                  2550   ,
2021-03-09 15:23:59 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1203   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               36.9   ,                  2550   ,
2021-03-09 15:24:00 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1199   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               36.1   ,                  2549   ,
2021-03-09 15:24:01 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1197   ,                32   ,                  1199   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               35.9   ,                  2549   ,
2021-03-09 15:24:02 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1203   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               44.0   ,                  2561   ,
2021-03-09 15:24:03 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1199   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               42.5   ,                  2560   ,
2021-03-09 15:24:04 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               41.0   ,                  2560   ,
2021-03-09 15:24:05 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               39.6   ,                  2560   ,
2021-03-09 15:24:06 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1199   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               38.1   ,                  2548   ,
2021-03-09 15:24:07 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               37.0   ,                  2548   ,
2021-03-09 15:24:08 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1200   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               36.3   ,                  2548   ,
2021-03-09 15:24:09 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1203   ,                32   ,                  1202   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               35.8   ,                  2548   ,
