        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-31 14:58:18 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2655   ,
2021-03-31 14:58:19 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2655   ,
2021-03-31 14:58:20 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2655   ,
2021-03-31 14:58:21 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2654   ,
2021-03-31 14:58:22 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.5   ,                  2654   ,
2021-03-31 14:58:23 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2654   ,
2021-03-31 14:58:24 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.6   ,                  2654   ,
2021-03-31 14:58:25 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.4   ,                  2654   ,
2021-03-31 14:58:26 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  36.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2652   ,
2021-03-31 14:58:27 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  37.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2653   ,
