        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-09 12:24:50 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.3   ,              16   , 0.7180   ,               32.5   ,                  2521   ,
2021-03-09 12:24:51 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.0   ,                         6.3   ,              16   , 0.7180   ,               32.4   ,                  2521   ,
2021-03-09 12:24:52 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.3   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:53 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:54 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1200   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:55 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.6   ,                  2521   ,
2021-03-09 12:24:56 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.5   ,                  2521   ,
2021-03-09 12:24:57 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1197   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.4   ,                  2520   ,
2021-03-09 12:24:58 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1200   ,                32   ,                  1197   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         6.0   ,              16   , 0.7180   ,               32.5   ,                  2520   ,
2021-03-09 12:24:59 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1201   ,                32   ,                  1198   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.6   ,                  2520   ,
2021-03-09 12:25:00 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               33.1   ,                  2520   ,
2021-03-09 12:25:01 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               33.1   ,                  2518   ,
2021-03-09 12:25:02 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1204   ,                32   ,                  1202   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               33.3   ,                  2517   ,
